RT_category	SampleTypev2	KEGG_category_name	KEGG_subcategory_name	KEGG_pathway_name	KO	description	gene_mean	nSampleTypes
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle)	K00241	succinate dehydrogenase cytochrome b subunit	6.971591804637188e-4	210
Upper RT	Saliva	Metabolism	Energy metabolism	Other carbon fixation pathways	K00241	succinate dehydrogenase cytochrome b subunit	6.971591804637188e-4	210
Upper RT	Saliva	Metabolism	Energy metabolism	Oxidative phosphorylation	K00241	succinate dehydrogenase cytochrome b subunit	6.971591804637188e-4	210
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Butanoate metabolism	K00242	succinate dehydrogenase membrane anchor subunit	2.9262994708526176e-4	210
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle)	K00242	succinate dehydrogenase membrane anchor subunit	2.9262994708526176e-4	210
Upper RT	Saliva	Metabolism	Energy metabolism	Other carbon fixation pathways	K00242	succinate dehydrogenase membrane anchor subunit	2.9262994708526176e-4	210
Upper RT	Saliva	Metabolism	Energy metabolism	Oxidative phosphorylation	K00242	succinate dehydrogenase membrane anchor subunit	2.9262994708526176e-4	210
Upper RT	Saliva	Environmental Information Processing	Signal transduction	Two-component system	K00244	succinate dehydrogenase flavoprotein subunit	1.2931599440801016e-4	210
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Butanoate metabolism	K00244	succinate dehydrogenase flavoprotein subunit	1.2931599440801016e-4	210
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle)	K00244	succinate dehydrogenase flavoprotein subunit	1.2931599440801016e-4	210
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	K00244	succinate dehydrogenase flavoprotein subunit	1.2931599440801016e-4	210
Upper RT	Saliva	Metabolism	Energy metabolism	Other carbon fixation pathways	K00244	succinate dehydrogenase flavoprotein subunit	1.2931599440801016e-4	210
Upper RT	Saliva	Metabolism	Energy metabolism	Oxidative phosphorylation	K00244	succinate dehydrogenase flavoprotein subunit	1.2931599440801016e-4	210
Upper RT	Saliva	Environmental Information Processing	Signal transduction	Two-component system	K00245	succinate dehydrogenase iron-sulfur subunit	1.0996429672216671e-4	210
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Butanoate metabolism	K00245	succinate dehydrogenase iron-sulfur subunit	1.0996429672216671e-4	210
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle)	K00245	succinate dehydrogenase iron-sulfur subunit	1.0996429672216671e-4	210
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	K00245	succinate dehydrogenase iron-sulfur subunit	1.0996429672216671e-4	210
Upper RT	Saliva	Metabolism	Energy metabolism	Other carbon fixation pathways	K00245	succinate dehydrogenase iron-sulfur subunit	1.0996429672216671e-4	210
Upper RT	Saliva	Metabolism	Energy metabolism	Oxidative phosphorylation	K00245	succinate dehydrogenase iron-sulfur subunit	1.0996429672216671e-4	210
Upper RT	Saliva	Environmental Information Processing	Signal transduction	Two-component system	K00246	succinate dehydrogenase subunit C	1.2417410018889077e-4	210
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Butanoate metabolism	K00246	succinate dehydrogenase subunit C	1.2417410018889077e-4	210
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle)	K00246	succinate dehydrogenase subunit C	1.2417410018889077e-4	210
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	K00246	succinate dehydrogenase subunit C	1.2417410018889077e-4	210
Upper RT	Saliva	Metabolism	Energy metabolism	Other carbon fixation pathways	K00246	succinate dehydrogenase subunit C	1.2417410018889077e-4	210
Upper RT	Saliva	Metabolism	Energy metabolism	Oxidative phosphorylation	K00246	succinate dehydrogenase subunit C	1.2417410018889077e-4	210
Upper RT	Saliva	Environmental Information Processing	Signal transduction	Two-component system	K00247	succinate dehydrogenase subunit D	1.4563956099848538e-4	210
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Butanoate metabolism	K00247	succinate dehydrogenase subunit D	1.4563956099848538e-4	210
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle)	K00247	succinate dehydrogenase subunit D	1.4563956099848538e-4	210
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	K00247	succinate dehydrogenase subunit D	1.4563956099848538e-4	210
Upper RT	Saliva	Metabolism	Energy metabolism	Other carbon fixation pathways	K00247	succinate dehydrogenase subunit D	1.4563956099848538e-4	210
Upper RT	Saliva	Metabolism	Energy metabolism	Oxidative phosphorylation	K00247	succinate dehydrogenase subunit D	1.4563956099848538e-4	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation	K00248	butyryl-CoA dehydrogenase	4.455030492966777e-5	210
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Butanoate metabolism	K00248	butyryl-CoA dehydrogenase	4.455030492966777e-5	210
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Propanoate metabolism	K00248	butyryl-CoA dehydrogenase	4.455030492966777e-5	210
Upper RT	Saliva	Metabolism	Lipid metabolism	Fatty acid degradation	K00248	butyryl-CoA dehydrogenase	4.455030492966777e-5	210
Upper RT	Saliva	Metabolism	Metabolism of other amino acids	beta-Alanine metabolism	K00248	butyryl-CoA dehydrogenase	4.455030492966777e-5	210
Upper RT	Saliva	Human Diseases	Endocrine and metabolic disease	Alcoholic liver disease	K00249	acyl-CoA dehydrogenase	9.43148659752405e-6	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation	K00249	acyl-CoA dehydrogenase	9.43148659752405e-6	210
Upper RT	Saliva	Metabolism	Lipid metabolism	Fatty acid degradation	K00249	acyl-CoA dehydrogenase	9.43148659752405e-6	210
Upper RT	Saliva	Organismal Systems	Endocrine system	PPAR signaling pathway	K00249	acyl-CoA dehydrogenase	9.43148659752405e-6	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Lysine degradation	K00252	glutaryl-CoA dehydrogenase	3.298710350490866e-5	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Tryptophan metabolism	K00252	glutaryl-CoA dehydrogenase	3.298710350490866e-5	210
Upper RT	Saliva	Metabolism	Lipid metabolism	Fatty acid degradation	K00252	glutaryl-CoA dehydrogenase	3.298710350490866e-5	210
Upper RT	Saliva	Metabolism	Xenobiotics biodegradation and metabolism	Benzoate degradation	K00252	glutaryl-CoA dehydrogenase	3.298710350490866e-5	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation	K00253	isovaleryl-CoA dehydrogenase	7.107586951886815e-8	210
Upper RT	Saliva	Metabolism	Nucleotide metabolism	Pyrimidine metabolism	K00254	dihydroorotate dehydrogenase	3.778072828603234e-4	210
Upper RT	Saliva	Metabolism	Lipid metabolism	Fatty acid degradation	K00255	long-chain-acyl-CoA dehydrogenase	8.292613731597417e-8	210
Upper RT	Saliva	Organismal Systems	Endocrine system	PPAR signaling pathway	K00255	long-chain-acyl-CoA dehydrogenase	8.292613731597417e-8	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism	K00259	alanine dehydrogenase	1.3137955235145637e-4	210
Upper RT	Saliva	Metabolism	Metabolism of other amino acids	Taurine and hypotaurine metabolism	K00259	alanine dehydrogenase	1.3137955235145637e-4	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism	K00260	glutamate dehydrogenase	1.5835656627059691e-4	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Arginine biosynthesis	K00260	glutamate dehydrogenase	1.5835656627059691e-4	210
Upper RT	Saliva	Metabolism	Energy metabolism	Nitrogen metabolism	K00260	glutamate dehydrogenase	1.5835656627059691e-4	210
Upper RT	Saliva	Metabolism	Metabolism of other amino acids	Taurine and hypotaurine metabolism	K00260	glutamate dehydrogenase	1.5835656627059691e-4	210
Upper RT	Saliva	Cellular Processes	Cell growth and death	Necroptosis	K00261	glutamate dehydrogenase (NAD(P)+)	4.1840684850504836e-4	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism	K00261	glutamate dehydrogenase (NAD(P)+)	4.1840684850504836e-4	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Arginine biosynthesis	K00261	glutamate dehydrogenase (NAD(P)+)	4.1840684850504836e-4	210
Upper RT	Saliva	Metabolism	Energy metabolism	Nitrogen metabolism	K00261	glutamate dehydrogenase (NAD(P)+)	4.1840684850504836e-4	210
Upper RT	Saliva	Organismal Systems	Excretory system	Proximal tubule bicarbonate reclamation	K00261	glutamate dehydrogenase (NAD(P)+)	4.1840684850504836e-4	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism	K00262	glutamate dehydrogenase (NADP+)	6.826923294551183e-4	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Arginine biosynthesis	K00262	glutamate dehydrogenase (NADP+)	6.826923294551183e-4	210
Upper RT	Saliva	Metabolism	Energy metabolism	Nitrogen metabolism	K00262	glutamate dehydrogenase (NADP+)	6.826923294551183e-4	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism	K00265	glutamate synthase (NADPH) large chain	4.344203332388996e-5	210
Upper RT	Saliva	Metabolism	Energy metabolism	Nitrogen metabolism	K00265	glutamate synthase (NADPH) large chain	4.344203332388996e-5	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism	K00266	glutamate synthase (NADPH) small chain	2.38369405465472e-4	210
Upper RT	Saliva	Metabolism	Energy metabolism	Nitrogen metabolism	K00266	glutamate synthase (NADPH) small chain	2.38369405465472e-4	210
Upper RT	Saliva	Human Diseases	Neurodegenerative disease	Parkinson disease	K00274	monoamine oxidase	4.367474809350912e-6	210
Upper RT	Saliva	Human Diseases	Substance dependence	Alcoholism	K00274	monoamine oxidase	4.367474809350912e-6	210
Upper RT	Saliva	Human Diseases	Substance dependence	Amphetamine addiction	K00274	monoamine oxidase	4.367474809350912e-6	210
Upper RT	Saliva	Human Diseases	Substance dependence	Cocaine addiction	K00274	monoamine oxidase	4.367474809350912e-6	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Arginine and proline metabolism	K00274	monoamine oxidase	4.367474809350912e-6	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism	K00274	monoamine oxidase	4.367474809350912e-6	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Histidine metabolism	K00274	monoamine oxidase	4.367474809350912e-6	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Phenylalanine metabolism	K00274	monoamine oxidase	4.367474809350912e-6	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Tryptophan metabolism	K00274	monoamine oxidase	4.367474809350912e-6	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Tyrosine metabolism	K00274	monoamine oxidase	4.367474809350912e-6	210
Upper RT	Saliva	Metabolism	Biosynthesis of other secondary metabolites	Isoquinoline alkaloid biosynthesis	K00274	monoamine oxidase	4.367474809350912e-6	210
Upper RT	Saliva	Metabolism	Xenobiotics biodegradation and metabolism	Drug metabolism - cytochrome P450	K00274	monoamine oxidase	4.367474809350912e-6	210
Upper RT	Saliva	Organismal Systems	Nervous system	Dopaminergic synapse	K00274	monoamine oxidase	4.367474809350912e-6	210
Upper RT	Saliva	Organismal Systems	Nervous system	Serotonergic synapse	K00274	monoamine oxidase	4.367474809350912e-6	210
Upper RT	Saliva	Metabolism	Metabolism of cofactors and vitamins	Vitamin B6 metabolism	K00275	pyridoxamine 5'-phosphate oxidase	3.760791475302031e-4	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism	K00276	primary-amine oxidase	1.965123065505535e-8	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Phenylalanine metabolism	K00276	primary-amine oxidase	1.965123065505535e-8	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Tyrosine metabolism	K00276	primary-amine oxidase	1.965123065505535e-8	210
Upper RT	Saliva	Metabolism	Biosynthesis of other secondary metabolites	Isoquinoline alkaloid biosynthesis	K00276	primary-amine oxidase	1.965123065505535e-8	210
Upper RT	Saliva	Metabolism	Biosynthesis of other secondary metabolites	Tropane, piperidine and pyridine alkaloid biosynthesis	K00276	primary-amine oxidase	1.965123065505535e-8	210
Upper RT	Saliva	Metabolism	Metabolism of other amino acids	beta-Alanine metabolism	K00276	primary-amine oxidase	1.965123065505535e-8	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism	K00278	L-aspartate oxidase	2.4740596247827717e-4	210
Upper RT	Saliva	Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism	K00278	L-aspartate oxidase	2.4740596247827717e-4	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism	K00281	glycine cleavage system P protein (glycine dehydrogenase)	1.9481112451989914e-4	210
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	K00281	glycine cleavage system P protein (glycine dehydrogenase)	1.9481112451989914e-4	210
Upper RT	Saliva	Metabolism	Metabolism of cofactors and vitamins	Lipoic acid metabolism	K00281	glycine cleavage system P protein (glycine dehydrogenase)	1.9481112451989914e-4	210
Upper RT	Saliva	Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate	K00281	glycine cleavage system P protein (glycine dehydrogenase)	1.9481112451989914e-4	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism	K00282	glycine cleavage system P protein (glycine dehydrogenase) subunit 1	8.18034260943382e-5	210
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	K00282	glycine cleavage system P protein (glycine dehydrogenase) subunit 1	8.18034260943382e-5	210
Upper RT	Saliva	Metabolism	Metabolism of cofactors and vitamins	Lipoic acid metabolism	K00282	glycine cleavage system P protein (glycine dehydrogenase) subunit 1	8.18034260943382e-5	210
Upper RT	Saliva	Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate	K00282	glycine cleavage system P protein (glycine dehydrogenase) subunit 1	8.18034260943382e-5	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism	K00283	glycine cleavage system P protein (glycine dehydrogenase) subunit 2	8.044141633877574e-5	210
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	K00283	glycine cleavage system P protein (glycine dehydrogenase) subunit 2	8.044141633877574e-5	210
Upper RT	Saliva	Metabolism	Metabolism of cofactors and vitamins	Lipoic acid metabolism	K00283	glycine cleavage system P protein (glycine dehydrogenase) subunit 2	8.044141633877574e-5	210
Upper RT	Saliva	Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate	K00283	glycine cleavage system P protein (glycine dehydrogenase) subunit 2	8.044141633877574e-5	210
Upper RT	Saliva	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	K00284	glutamate synthase (ferredoxin)	2.8108112263039382e-5	210
Upper RT	Saliva	Metabolism	Energy metabolism	Nitrogen metabolism	K00284	glutamate synthase (ferredoxin)	2.8108112263039382e-5	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Phenylalanine metabolism	K00285	D-amino-acid dehydrogenase	2.0296594582693594e-4	210
Upper RT	Saliva	Metabolism	Metabolism of other amino acids	D-Amino acid metabolism	K00285	D-amino-acid dehydrogenase	2.0296594582693594e-4	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Arginine and proline metabolism	K00286	pyrroline-5-carboxylate reductase	5.533048539970818e-4	210
Upper RT	Saliva	Human Diseases	Drug resistance: antineoplastic	Antifolate resistance	K00287	dihydrofolate reductase	9.793523765847104e-4	210
Upper RT	Saliva	Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis	K00287	dihydrofolate reductase	9.793523765847104e-4	210
Upper RT	Saliva	Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate	K00287	dihydrofolate reductase	9.793523765847104e-4	210
Upper RT	Saliva	Organismal Systems	Digestive system	Folate transport and metabolism	K00287	dihydrofolate reductase	9.793523765847104e-4	210
Upper RT	Saliva	Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate	K00288	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase	4.392027075214782e-6	210
Upper RT	Saliva	Organismal Systems	Digestive system	Folate transport and metabolism	K00288	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase	4.392027075214782e-6	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Lysine biosynthesis	K00290	saccharopine dehydrogenase (NAD+, L-lysine forming)	2.771474762423679e-4	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Lysine degradation	K00290	saccharopine dehydrogenase (NAD+, L-lysine forming)	2.771474762423679e-4	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism	K00294	1-pyrroline-5-carboxylate dehydrogenase	2.9128625507353592e-5	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Arginine and proline metabolism	K00294	1-pyrroline-5-carboxylate dehydrogenase	2.9128625507353592e-5	210
Upper RT	Saliva	Metabolism	Energy metabolism	Other carbon fixation pathways	K00297	methylenetetrahydrofolate reductase (NADH)	6.743239215268176e-4	210
Upper RT	Saliva	Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate	K00297	methylenetetrahydrofolate reductase (NADH)	6.743239215268176e-4	210
Upper RT	Saliva	Metabolism	Energy metabolism	Sulfur metabolism	K00299	FMN reductase	1.7191841062611482e-5	210
Upper RT	Saliva	Metabolism	Metabolism of cofactors and vitamins	Riboflavin metabolism	K00299	FMN reductase	1.7191841062611482e-5	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism	K00302	sarcosine oxidase, subunit alpha	2.772043227091533e-6	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism	K00303	sarcosine oxidase, subunit beta	3.472958867709574e-6	210
Upper RT	Saliva	Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism	K00304	sarcosine oxidase, subunit delta	5.06374177369827e-6	210
