SampleID	Env	SourceSink	id
SRR22983322	Buccal mucosa	Source	11
SRR22983322	Buccal mucosa	Source	12
SRR22983322	Buccal mucosa	Source	13
SRR22983322	Buccal mucosa	Source	14
SRR22983322	Buccal mucosa	Source	15
SRR22983322	Buccal mucosa	Source	16
SRR22983322	Buccal mucosa	Source	17
SRR22983322	Buccal mucosa	Source	18
SRR22983322	Buccal mucosa	Source	19
SRR22983324	Buccal mucosa	Source	1
SRR22983324	Buccal mucosa	Source	2
SRR22983324	Buccal mucosa	Source	3
SRR22983324	Buccal mucosa	Source	4
SRR22983324	Buccal mucosa	Source	5
SRR22983324	Buccal mucosa	Source	6
SRR22983324	Buccal mucosa	Source	7
SRR22983324	Buccal mucosa	Source	8
SRR22983324	Buccal mucosa	Source	9
SRR22983324	Buccal mucosa	Source	10
SRR22983324	Buccal mucosa	Source	11
SRR22983324	Buccal mucosa	Source	12
SRR22983324	Buccal mucosa	Source	13
SRR22983324	Buccal mucosa	Source	14
SRR22983324	Buccal mucosa	Source	15
SRR22983324	Buccal mucosa	Source	16
SRR22983324	Buccal mucosa	Source	17
SRR22983324	Buccal mucosa	Source	18
SRR22983324	Buccal mucosa	Source	19
SRR22983329	Buccal mucosa	Source	1
SRR22983329	Buccal mucosa	Source	2
SRR22983329	Buccal mucosa	Source	3
SRR22983329	Buccal mucosa	Source	4
SRR22983329	Buccal mucosa	Source	5
SRR22983329	Buccal mucosa	Source	6
SRR22983329	Buccal mucosa	Source	7
SRR22983329	Buccal mucosa	Source	8
SRR22983329	Buccal mucosa	Source	9
SRR22983329	Buccal mucosa	Source	10
SRR22983329	Buccal mucosa	Source	11
SRR22983329	Buccal mucosa	Source	12
SRR22983329	Buccal mucosa	Source	13
SRR22983329	Buccal mucosa	Source	14
SRR22983329	Buccal mucosa	Source	15
SRR22983329	Buccal mucosa	Source	16
SRR22983329	Buccal mucosa	Source	17
SRR22983329	Buccal mucosa	Source	18
SRR22983329	Buccal mucosa	Source	19
SRR22983333	Buccal mucosa	Source	1
SRR22983333	Buccal mucosa	Source	2
SRR22983333	Buccal mucosa	Source	3
SRR22983333	Buccal mucosa	Source	4
SRR22983333	Buccal mucosa	Source	5
SRR22983333	Buccal mucosa	Source	6
SRR22983333	Buccal mucosa	Source	7
SRR22983333	Buccal mucosa	Source	8
SRR22983333	Buccal mucosa	Source	9
SRR22983333	Buccal mucosa	Source	10
SRR22983333	Buccal mucosa	Source	11
SRR22983333	Buccal mucosa	Source	12
SRR22983333	Buccal mucosa	Source	13
SRR22983333	Buccal mucosa	Source	14
SRR22983333	Buccal mucosa	Source	15
SRR22983333	Buccal mucosa	Source	16
SRR22983333	Buccal mucosa	Source	17
SRR22983333	Buccal mucosa	Source	18
SRR22983333	Buccal mucosa	Source	19
SRR22983334	Buccal mucosa	Source	1
SRR22983334	Buccal mucosa	Source	2
SRR22983334	Buccal mucosa	Source	3
SRR22983334	Buccal mucosa	Source	4
SRR22983334	Buccal mucosa	Source	5
SRR22983334	Buccal mucosa	Source	6
SRR22983334	Buccal mucosa	Source	7
SRR22983334	Buccal mucosa	Source	8
SRR22983334	Buccal mucosa	Source	9
SRR22983334	Buccal mucosa	Source	10
SRR22983334	Buccal mucosa	Source	11
SRR22983334	Buccal mucosa	Source	12
SRR22983334	Buccal mucosa	Source	13
SRR22983334	Buccal mucosa	Source	14
SRR22983334	Buccal mucosa	Source	15
SRR22983334	Buccal mucosa	Source	16
SRR22983334	Buccal mucosa	Source	17
SRR22983334	Buccal mucosa	Source	18
SRR22983334	Buccal mucosa	Source	19
SRR22983345	Buccal mucosa	Source	1
SRR22983345	Buccal mucosa	Source	2
SRR22983345	Buccal mucosa	Source	3
SRR22983345	Buccal mucosa	Source	4
SRR22983345	Buccal mucosa	Source	5
SRR22983345	Buccal mucosa	Source	6
SRR22983345	Buccal mucosa	Source	7
SRR22983345	Buccal mucosa	Source	8
SRR22983345	Buccal mucosa	Source	9
SRR22983345	Buccal mucosa	Source	10
SRR22983345	Buccal mucosa	Source	11
SRR22983345	Buccal mucosa	Source	12
SRR22983345	Buccal mucosa	Source	13
SRR22983345	Buccal mucosa	Source	14
SRR22983345	Buccal mucosa	Source	15
SRR22983345	Buccal mucosa	Source	16
SRR22983345	Buccal mucosa	Source	17
SRR22983345	Buccal mucosa	Source	18
SRR22983345	Buccal mucosa	Source	19
SRR22983347	Buccal mucosa	Source	1
SRR22983347	Buccal mucosa	Source	2
SRR22983347	Buccal mucosa	Source	3
SRR22983347	Buccal mucosa	Source	4
SRR22983347	Buccal mucosa	Source	5
SRR22983347	Buccal mucosa	Source	6
SRR22983347	Buccal mucosa	Source	7
SRR22983347	Buccal mucosa	Source	8
SRR22983347	Buccal mucosa	Source	9
SRR22983347	Buccal mucosa	Source	10
SRR22983347	Buccal mucosa	Source	11
SRR22983347	Buccal mucosa	Source	12
SRR22983347	Buccal mucosa	Source	13
SRR22983347	Buccal mucosa	Source	14
SRR22983347	Buccal mucosa	Source	15
SRR22983347	Buccal mucosa	Source	16
SRR22983347	Buccal mucosa	Source	17
SRR22983347	Buccal mucosa	Source	18
SRR22983347	Buccal mucosa	Source	19
SRR22983352	Buccal mucosa	Source	1
SRR22983352	Buccal mucosa	Source	2
SRR22983352	Buccal mucosa	Source	3
SRR22983352	Buccal mucosa	Source	4
SRR22983352	Buccal mucosa	Source	5
SRR22983352	Buccal mucosa	Source	6
SRR22983352	Buccal mucosa	Source	7
SRR22983352	Buccal mucosa	Source	8
SRR22983352	Buccal mucosa	Source	9
SRR22983352	Buccal mucosa	Source	10
SRR22983352	Buccal mucosa	Source	11
SRR22983352	Buccal mucosa	Source	12
SRR22983352	Buccal mucosa	Source	13
SRR22983352	Buccal mucosa	Source	14
SRR22983352	Buccal mucosa	Source	15
SRR22983352	Buccal mucosa	Source	16
SRR22983352	Buccal mucosa	Source	17
SRR22983352	Buccal mucosa	Source	18
SRR22983352	Buccal mucosa	Source	19
SRR22983359	Buccal mucosa	Source	1
SRR22983359	Buccal mucosa	Source	2
SRR22983359	Buccal mucosa	Source	3
SRR22983359	Buccal mucosa	Source	4
SRR22983359	Buccal mucosa	Source	5
SRR22983359	Buccal mucosa	Source	6
SRR22983359	Buccal mucosa	Source	7
SRR22983359	Buccal mucosa	Source	8
SRR22983359	Buccal mucosa	Source	9
SRR22983359	Buccal mucosa	Source	10
SRR22983359	Buccal mucosa	Source	11
SRR22983359	Buccal mucosa	Source	12
SRR22983359	Buccal mucosa	Source	13
SRR22983359	Buccal mucosa	Source	14
SRR22983359	Buccal mucosa	Source	15
SRR22983359	Buccal mucosa	Source	16
SRR22983359	Buccal mucosa	Source	17
SRR22983359	Buccal mucosa	Source	18
SRR22983359	Buccal mucosa	Source	19
SRR22983362	Buccal mucosa	Source	1
SRR22983362	Buccal mucosa	Source	2
SRR22983362	Buccal mucosa	Source	3
SRR22983362	Buccal mucosa	Source	4
SRR22983362	Buccal mucosa	Source	5
SRR22983362	Buccal mucosa	Source	6
SRR22983362	Buccal mucosa	Source	7
SRR22983362	Buccal mucosa	Source	8
SRR22983362	Buccal mucosa	Source	9
SRR22983362	Buccal mucosa	Source	10
SRR22983362	Buccal mucosa	Source	11
SRR22983362	Buccal mucosa	Source	12
SRR22983362	Buccal mucosa	Source	13
SRR22983362	Buccal mucosa	Source	14
SRR22983362	Buccal mucosa	Source	15
SRR22983362	Buccal mucosa	Source	16
SRR22983362	Buccal mucosa	Source	17
SRR22983362	Buccal mucosa	Source	18
SRR22983362	Buccal mucosa	Source	19
SRR22983367	Buccal mucosa	Source	1
SRR22983367	Buccal mucosa	Source	2
SRR22983367	Buccal mucosa	Source	3
SRR22983367	Buccal mucosa	Source	4
SRR22983367	Buccal mucosa	Source	5
SRR22983367	Buccal mucosa	Source	6
SRR22983367	Buccal mucosa	Source	7
SRR22983367	Buccal mucosa	Source	8
SRR22983367	Buccal mucosa	Source	9
SRR22983367	Buccal mucosa	Source	10
SRR22983367	Buccal mucosa	Source	11
SRR22983367	Buccal mucosa	Source	12
SRR22983367	Buccal mucosa	Source	13
SRR22983367	Buccal mucosa	Source	14
SRR22983367	Buccal mucosa	Source	15
SRR22983367	Buccal mucosa	Source	16
SRR22983367	Buccal mucosa	Source	17
SRR22983367	Buccal mucosa	Source	18
SRR22983367	Buccal mucosa	Source	19
SRR22983374	Buccal mucosa	Source	1
SRR22983374	Buccal mucosa	Source	2
SRR22983374	Buccal mucosa	Source	3
SRR22983374	Buccal mucosa	Source	4
SRR22983374	Buccal mucosa	Source	5
SRR22983374	Buccal mucosa	Source	6
SRR22983374	Buccal mucosa	Source	7
SRR22983374	Buccal mucosa	Source	8
SRR22983374	Buccal mucosa	Source	9
SRR22983374	Buccal mucosa	Source	10
SRR22983374	Buccal mucosa	Source	11
SRR22983374	Buccal mucosa	Source	12
SRR22983374	Buccal mucosa	Source	13
SRR22983374	Buccal mucosa	Source	14
SRR22983374	Buccal mucosa	Source	15
SRR22983374	Buccal mucosa	Source	16
SRR22983374	Buccal mucosa	Source	17
SRR22983374	Buccal mucosa	Source	18
SRR22983374	Buccal mucosa	Source	19
SRR22983378	Buccal mucosa	Source	1
SRR22983378	Buccal mucosa	Source	2
SRR22983378	Buccal mucosa	Source	3
SRR22983378	Buccal mucosa	Source	4
SRR22983378	Buccal mucosa	Source	5
SRR22983378	Buccal mucosa	Source	6
SRR22983378	Buccal mucosa	Source	7
SRR22983378	Buccal mucosa	Source	8
SRR22983378	Buccal mucosa	Source	9
SRR22983378	Buccal mucosa	Source	10
SRR22983378	Buccal mucosa	Source	11
SRR22983378	Buccal mucosa	Source	12
SRR22983378	Buccal mucosa	Source	13
SRR22983378	Buccal mucosa	Source	14
SRR22983378	Buccal mucosa	Source	15
SRR22983378	Buccal mucosa	Source	16
SRR22983378	Buccal mucosa	Source	17
SRR22983378	Buccal mucosa	Source	18
SRR22983378	Buccal mucosa	Source	19
SRR22983382	Buccal mucosa	Source	1
SRR22983382	Buccal mucosa	Source	2
SRR22983382	Buccal mucosa	Source	3
SRR22983382	Buccal mucosa	Source	4
SRR22983382	Buccal mucosa	Source	5
SRR22983382	Buccal mucosa	Source	6
SRR22983382	Buccal mucosa	Source	7
SRR22983382	Buccal mucosa	Source	8
SRR22983382	Buccal mucosa	Source	9
SRR22983382	Buccal mucosa	Source	10
SRR22983382	Buccal mucosa	Source	11
SRR22983382	Buccal mucosa	Source	12
SRR22983382	Buccal mucosa	Source	13
SRR22983382	Buccal mucosa	Source	14
SRR22983382	Buccal mucosa	Source	15
SRR22983382	Buccal mucosa	Source	16
SRR22983382	Buccal mucosa	Source	17
SRR22983382	Buccal mucosa	Source	18
SRR22983382	Buccal mucosa	Source	19
SRR22983384	Buccal mucosa	Source	1
SRR22983384	Buccal mucosa	Source	2
SRR22983384	Buccal mucosa	Source	3
SRR22983384	Buccal mucosa	Source	4
SRR22983384	Buccal mucosa	Source	5
SRR22983384	Buccal mucosa	Source	6
SRR22983384	Buccal mucosa	Source	7
SRR22983384	Buccal mucosa	Source	8
SRR22983384	Buccal mucosa	Source	9
SRR22983384	Buccal mucosa	Source	10
SRR22983384	Buccal mucosa	Source	11
SRR22983384	Buccal mucosa	Source	12
SRR22983384	Buccal mucosa	Source	13
SRR22983384	Buccal mucosa	Source	14
SRR22983384	Buccal mucosa	Source	15
SRR22983384	Buccal mucosa	Source	16
SRR22983384	Buccal mucosa	Source	17
SRR22983384	Buccal mucosa	Source	18
SRR22983384	Buccal mucosa	Source	19
SRR22983387	Buccal mucosa	Source	1
SRR22983387	Buccal mucosa	Source	2
SRR22983387	Buccal mucosa	Source	3
SRR22983387	Buccal mucosa	Source	4
SRR22983387	Buccal mucosa	Source	5
SRR22983387	Buccal mucosa	Source	6
SRR22983387	Buccal mucosa	Source	7
SRR22983387	Buccal mucosa	Source	8
SRR22983387	Buccal mucosa	Source	9
SRR22983387	Buccal mucosa	Source	10
SRR22983387	Buccal mucosa	Source	11
SRR22983387	Buccal mucosa	Source	12
SRR22983387	Buccal mucosa	Source	13
SRR22983387	Buccal mucosa	Source	14
SRR22983387	Buccal mucosa	Source	15
SRR22983387	Buccal mucosa	Source	16
SRR22983387	Buccal mucosa	Source	17
SRR22983387	Buccal mucosa	Source	18
SRR22983387	Buccal mucosa	Source	19
SRR22983392	Buccal mucosa	Source	1
SRR22983392	Buccal mucosa	Source	2
SRR22983392	Buccal mucosa	Source	3
SRR22983392	Buccal mucosa	Source	4
SRR22983392	Buccal mucosa	Source	5
SRR22983392	Buccal mucosa	Source	6
SRR22983392	Buccal mucosa	Source	7
SRR22983392	Buccal mucosa	Source	8
SRR22983392	Buccal mucosa	Source	9
SRR22983392	Buccal mucosa	Source	10
SRR22983392	Buccal mucosa	Source	11
SRR22983392	Buccal mucosa	Source	12
SRR22983392	Buccal mucosa	Source	13
SRR22983392	Buccal mucosa	Source	14
SRR22983392	Buccal mucosa	Source	15
SRR22983392	Buccal mucosa	Source	16
SRR22983392	Buccal mucosa	Source	17
SRR22983392	Buccal mucosa	Source	18
SRR22983392	Buccal mucosa	Source	19
SRR22983400	Buccal mucosa	Source	1
SRR22983400	Buccal mucosa	Source	2
SRR22983400	Buccal mucosa	Source	3
SRR22983400	Buccal mucosa	Source	4
SRR22983400	Buccal mucosa	Source	5
SRR22983400	Buccal mucosa	Source	6
SRR22983400	Buccal mucosa	Source	7
SRR22983400	Buccal mucosa	Source	8
SRR22983400	Buccal mucosa	Source	9
SRR22983400	Buccal mucosa	Source	10
SRR22983400	Buccal mucosa	Source	11
SRR22983400	Buccal mucosa	Source	12
SRR22983400	Buccal mucosa	Source	13
SRR22983400	Buccal mucosa	Source	14
SRR22983400	Buccal mucosa	Source	15
SRR22983400	Buccal mucosa	Source	16
SRR22983400	Buccal mucosa	Source	17
SRR22983400	Buccal mucosa	Source	18
SRR22983400	Buccal mucosa	Source	19
SRR22983412	Buccal mucosa	Source	1
SRR22983412	Buccal mucosa	Source	2
SRR22983412	Buccal mucosa	Source	3
SRR22983412	Buccal mucosa	Source	4
SRR22983412	Buccal mucosa	Source	5
SRR22983412	Buccal mucosa	Source	6
SRR22983412	Buccal mucosa	Source	7
SRR22983412	Buccal mucosa	Source	8
SRR22983412	Buccal mucosa	Source	9
SRR22983412	Buccal mucosa	Source	10
SRR22983412	Buccal mucosa	Source	11
SRR22983412	Buccal mucosa	Source	12
SRR22983412	Buccal mucosa	Source	13
SRR22983412	Buccal mucosa	Source	14
SRR22983412	Buccal mucosa	Source	15
SRR22983412	Buccal mucosa	Source	16
SRR22983412	Buccal mucosa	Source	17
SRR22983412	Buccal mucosa	Source	18
SRR22983412	Buccal mucosa	Source	19
SRR22983417	Buccal mucosa	Source	1
SRR22983417	Buccal mucosa	Source	2
SRR22983417	Buccal mucosa	Source	3
SRR22983417	Buccal mucosa	Source	4
SRR22983417	Buccal mucosa	Source	5
SRR22983417	Buccal mucosa	Source	6
SRR22983417	Buccal mucosa	Source	7
SRR22983417	Buccal mucosa	Source	8
SRR22983417	Buccal mucosa	Source	9
SRR22983417	Buccal mucosa	Source	10
SRR22983417	Buccal mucosa	Source	11
SRR22983417	Buccal mucosa	Source	12
SRR22983417	Buccal mucosa	Source	13
SRR22983417	Buccal mucosa	Source	14
SRR22983417	Buccal mucosa	Source	15
SRR22983417	Buccal mucosa	Source	16
SRR22983417	Buccal mucosa	Source	17
SRR22983417	Buccal mucosa	Source	18
SRR22983417	Buccal mucosa	Source	19
SRR22983423	Buccal mucosa	Source	1
SRR22983423	Buccal mucosa	Source	2
SRR22983423	Buccal mucosa	Source	3
SRR22983423	Buccal mucosa	Source	4
SRR22983423	Buccal mucosa	Source	5
SRR22983423	Buccal mucosa	Source	6
SRR22983423	Buccal mucosa	Source	7
SRR22983423	Buccal mucosa	Source	8
SRR22983423	Buccal mucosa	Source	9
SRR22983423	Buccal mucosa	Source	10
SRR22983423	Buccal mucosa	Source	11
SRR22983423	Buccal mucosa	Source	12
SRR22983423	Buccal mucosa	Source	13
SRR22983423	Buccal mucosa	Source	14
SRR22983423	Buccal mucosa	Source	15
SRR22983423	Buccal mucosa	Source	16
SRR22983423	Buccal mucosa	Source	17
SRR22983423	Buccal mucosa	Source	18
SRR22983423	Buccal mucosa	Source	19
SRR22983432	Buccal mucosa	Source	1
SRR22983432	Buccal mucosa	Source	2
SRR22983432	Buccal mucosa	Source	3
SRR22983432	Buccal mucosa	Source	4
SRR22983432	Buccal mucosa	Source	5
SRR22983432	Buccal mucosa	Source	6
SRR22983432	Buccal mucosa	Source	7
SRR22983432	Buccal mucosa	Source	8
SRR22983432	Buccal mucosa	Source	9
SRR22983432	Buccal mucosa	Source	10
SRR22983432	Buccal mucosa	Source	11
SRR22983432	Buccal mucosa	Source	12
SRR22983432	Buccal mucosa	Source	13
SRR22983432	Buccal mucosa	Source	14
SRR22983432	Buccal mucosa	Source	15
SRR22983432	Buccal mucosa	Source	16
SRR22983432	Buccal mucosa	Source	17
SRR22983432	Buccal mucosa	Source	18
SRR22983432	Buccal mucosa	Source	19
SRR22983433	Buccal mucosa	Source	1
SRR22983433	Buccal mucosa	Source	2
SRR22983433	Buccal mucosa	Source	3
SRR22983433	Buccal mucosa	Source	4
SRR22983433	Buccal mucosa	Source	5
SRR22983433	Buccal mucosa	Source	6
SRR22983433	Buccal mucosa	Source	7
SRR22983433	Buccal mucosa	Source	8
SRR22983433	Buccal mucosa	Source	9
SRR22983433	Buccal mucosa	Source	10
SRR22983433	Buccal mucosa	Source	11
SRR22983433	Buccal mucosa	Source	12
SRR22983433	Buccal mucosa	Source	13
SRR22983433	Buccal mucosa	Source	14
SRR22983433	Buccal mucosa	Source	15
SRR22983433	Buccal mucosa	Source	16
SRR22983433	Buccal mucosa	Source	17
SRR22983433	Buccal mucosa	Source	18
SRR22983433	Buccal mucosa	Source	19
SRR22983440	Buccal mucosa	Source	1
SRR22983440	Buccal mucosa	Source	2
SRR22983440	Buccal mucosa	Source	3
SRR22983440	Buccal mucosa	Source	4
SRR22983440	Buccal mucosa	Source	5
SRR22983440	Buccal mucosa	Source	6
SRR22983440	Buccal mucosa	Source	7
SRR22983440	Buccal mucosa	Source	8
SRR22983440	Buccal mucosa	Source	9
SRR22983440	Buccal mucosa	Source	10
SRR22983440	Buccal mucosa	Source	11
SRR22983440	Buccal mucosa	Source	12
SRR22983440	Buccal mucosa	Source	13
SRR22983440	Buccal mucosa	Source	14
SRR22983440	Buccal mucosa	Source	15
SRR22983440	Buccal mucosa	Source	16
SRR22983440	Buccal mucosa	Source	17
SRR22983440	Buccal mucosa	Source	18
SRR22983440	Buccal mucosa	Source	19
SRR22983443	Buccal mucosa	Source	1
SRR22983443	Buccal mucosa	Source	2
SRR22983443	Buccal mucosa	Source	3
SRR22983443	Buccal mucosa	Source	4
SRR22983443	Buccal mucosa	Source	5
SRR22983443	Buccal mucosa	Source	6
SRR22983443	Buccal mucosa	Source	7
SRR22983443	Buccal mucosa	Source	8
SRR22983443	Buccal mucosa	Source	9
SRR22983443	Buccal mucosa	Source	10
SRR22983443	Buccal mucosa	Source	11
SRR22983443	Buccal mucosa	Source	12
SRR22983443	Buccal mucosa	Source	13
SRR22983443	Buccal mucosa	Source	14
SRR22983443	Buccal mucosa	Source	15
SRR22983443	Buccal mucosa	Source	16
SRR22983443	Buccal mucosa	Source	17
SRR22983443	Buccal mucosa	Source	18
SRR22983443	Buccal mucosa	Source	19
SRR22983445	Buccal mucosa	Source	1
SRR22983445	Buccal mucosa	Source	2
SRR22983445	Buccal mucosa	Source	3
SRR22983445	Buccal mucosa	Source	4
SRR22983445	Buccal mucosa	Source	5
SRR22983445	Buccal mucosa	Source	6
SRR22983445	Buccal mucosa	Source	7
SRR22983445	Buccal mucosa	Source	8
SRR22983445	Buccal mucosa	Source	9
SRR22983445	Buccal mucosa	Source	10
SRR22983445	Buccal mucosa	Source	11
SRR22983445	Buccal mucosa	Source	12
SRR22983445	Buccal mucosa	Source	13
SRR22983445	Buccal mucosa	Source	14
SRR22983445	Buccal mucosa	Source	15
SRR22983445	Buccal mucosa	Source	16
SRR22983445	Buccal mucosa	Source	17
SRR22983445	Buccal mucosa	Source	18
SRR22983445	Buccal mucosa	Source	19
SRR22983449	Buccal mucosa	Source	1
SRR22983449	Buccal mucosa	Source	2
SRR22983449	Buccal mucosa	Source	3
SRR22983449	Buccal mucosa	Source	4
SRR22983449	Buccal mucosa	Source	5
SRR22983449	Buccal mucosa	Source	6
SRR22983449	Buccal mucosa	Source	7
SRR22983449	Buccal mucosa	Source	8
SRR22983449	Buccal mucosa	Source	9
SRR22983449	Buccal mucosa	Source	10
SRR22983449	Buccal mucosa	Source	11
SRR22983449	Buccal mucosa	Source	12
SRR22983449	Buccal mucosa	Source	13
SRR22983449	Buccal mucosa	Source	14
SRR22983449	Buccal mucosa	Source	15
SRR22983449	Buccal mucosa	Source	16
SRR22983449	Buccal mucosa	Source	17
SRR22983449	Buccal mucosa	Source	18
SRR22983449	Buccal mucosa	Source	19
SRR22983450	Buccal mucosa	Source	1
SRR22983450	Buccal mucosa	Source	2
SRR22983450	Buccal mucosa	Source	3
SRR22983450	Buccal mucosa	Source	4
SRR22983450	Buccal mucosa	Source	5
SRR22983450	Buccal mucosa	Source	6
SRR22983450	Buccal mucosa	Source	7
SRR22983450	Buccal mucosa	Source	8
SRR22983450	Buccal mucosa	Source	9
SRR22983450	Buccal mucosa	Source	10
SRR22983450	Buccal mucosa	Source	11
SRR22983450	Buccal mucosa	Source	12
SRR22983450	Buccal mucosa	Source	13
SRR22983450	Buccal mucosa	Source	14
SRR22983450	Buccal mucosa	Source	15
SRR22983450	Buccal mucosa	Source	16
SRR22983450	Buccal mucosa	Source	17
SRR22983450	Buccal mucosa	Source	18
SRR22983450	Buccal mucosa	Source	19
SRR22983451	Buccal mucosa	Source	1
SRR22983451	Buccal mucosa	Source	2
SRR22983451	Buccal mucosa	Source	3
SRR22983451	Buccal mucosa	Source	4
SRR22983451	Buccal mucosa	Source	5
SRR22983451	Buccal mucosa	Source	6
SRR22983451	Buccal mucosa	Source	7
SRR22983451	Buccal mucosa	Source	8
SRR22983451	Buccal mucosa	Source	9
SRR22983451	Buccal mucosa	Source	10
SRR22983451	Buccal mucosa	Source	11
SRR22983451	Buccal mucosa	Source	12
SRR22983451	Buccal mucosa	Source	13
SRR22983451	Buccal mucosa	Source	14
SRR22983451	Buccal mucosa	Source	15
SRR22983451	Buccal mucosa	Source	16
SRR22983451	Buccal mucosa	Source	17
SRR22983451	Buccal mucosa	Source	18
SRR22983451	Buccal mucosa	Source	19
SRR22983455	Buccal mucosa	Source	1
SRR22983455	Buccal mucosa	Source	2
SRR22983455	Buccal mucosa	Source	3
SRR22983455	Buccal mucosa	Source	4
SRR22983455	Buccal mucosa	Source	5
SRR22983455	Buccal mucosa	Source	6
SRR22983455	Buccal mucosa	Source	7
SRR22983455	Buccal mucosa	Source	8
SRR22983455	Buccal mucosa	Source	9
SRR22983455	Buccal mucosa	Source	10
SRR22983455	Buccal mucosa	Source	11
SRR22983455	Buccal mucosa	Source	12
SRR22983455	Buccal mucosa	Source	13
SRR22983455	Buccal mucosa	Source	14
SRR22983455	Buccal mucosa	Source	15
SRR22983455	Buccal mucosa	Source	16
SRR22983455	Buccal mucosa	Source	17
SRR22983455	Buccal mucosa	Source	18
SRR22983455	Buccal mucosa	Source	19
SRR22983461	Buccal mucosa	Source	1
SRR22983461	Buccal mucosa	Source	2
SRR22983461	Buccal mucosa	Source	3
SRR22983461	Buccal mucosa	Source	4
SRR22983461	Buccal mucosa	Source	5
SRR22983461	Buccal mucosa	Source	6
SRR22983461	Buccal mucosa	Source	7
SRR22983461	Buccal mucosa	Source	8
SRR22983461	Buccal mucosa	Source	9
SRR22983461	Buccal mucosa	Source	10
SRR22983461	Buccal mucosa	Source	11
SRR22983461	Buccal mucosa	Source	12
SRR22983461	Buccal mucosa	Source	13
SRR22983461	Buccal mucosa	Source	14
SRR22983461	Buccal mucosa	Source	15
SRR22983461	Buccal mucosa	Source	16
SRR22983461	Buccal mucosa	Source	17
SRR22983461	Buccal mucosa	Source	18
SRR22983461	Buccal mucosa	Source	19
SRR22983467	Buccal mucosa	Source	1
SRR22983467	Buccal mucosa	Source	2
SRR22983467	Buccal mucosa	Source	3
SRR22983467	Buccal mucosa	Source	4
SRR22983467	Buccal mucosa	Source	5
SRR22983467	Buccal mucosa	Source	6
SRR22983467	Buccal mucosa	Source	7
SRR22983467	Buccal mucosa	Source	8
SRR22983467	Buccal mucosa	Source	9
SRR22983467	Buccal mucosa	Source	10
SRR22983467	Buccal mucosa	Source	11
SRR22983467	Buccal mucosa	Source	12
SRR22983467	Buccal mucosa	Source	13
SRR22983467	Buccal mucosa	Source	14
SRR22983467	Buccal mucosa	Source	15
SRR22983467	Buccal mucosa	Source	16
SRR22983467	Buccal mucosa	Source	17
SRR22983467	Buccal mucosa	Source	18
SRR22983467	Buccal mucosa	Source	19
SRR22983471	Buccal mucosa	Source	1
SRR22983471	Buccal mucosa	Source	2
SRR22983471	Buccal mucosa	Source	3
SRR22983471	Buccal mucosa	Source	4
